wind_speed,wind_direction,temperature,pressure,humidity,power_output
9.363502971184062,66.64785438190307,1.776755768115768,1020.3621796525339,65.75967026268742,2500.0
23.767857660247905,195.08434105620893,1.1140459582399913,1027.8008838314822,84.4345863439989,2500.0
18.299848545285126,314.260500915507,30.781456123446652,995.0280739275499,80.81287438321272,2500.0
14.966462104925915,263.600959107442,1.2295789932277739,1017.49244597642,32.311992375501895,2500.0
3.900466011060913,290.3620132301219,2.237737675788395,1014.3047589886249,31.939957579317912,285.46013559274616
3.8998630084050663,237.16201201585824,24.17292180880837,1029.9698226072962,41.453949419593066,285.32776171018753
1.4520903042049866,249.21956322642689,10.2382929102743,1034.3652236288756,48.88597810728298,14.72912172088414
21.654403644373378,305.7104345635149,24.951975062983152,980.7294062886432,52.67644651267861,2500.0
15.02787529358022,89.88048318930694,-7.058522909602664,1020.4411951435276,74.37577734666762,2500.0
17.70181444490114,176.19298691153057,11.940703715302295,983.1101479471837,24.534434573266832,2500.0
0.5146123573950612,79.63539905505681,-8.487387991752282,1012.9315199046414,22.77381633808531,0.6555964701174412
24.24774630404986,355.5604828787929,-7.180605844509047,997.2579637426207,51.35284503551272,2500.0
20.811066020010543,339.8613622871808,30.78968540049849,998.4065959713284,75.77309537103844,2500.0
5.308477766956904,14.193652092662123,-3.7339582997082177,1001.1775102071414,35.47482743651861,719.62456963694
4.545624180177516,254.00706210564783,13.95893070238477,1017.2775469429766,71.32035850050013,451.83155112865416
4.585112746335845,333.0893942696397,8.499302117031796,1000.0429979401262,40.786251035223955,463.7095415404204
7.606056073988443,65.00712424584007,5.630449681647921,1023.9619430354169,90.8868887050813,2116.7742455688694
13.118910790805947,204.4602829989466,30.492500555927258,1004.2716431344322,91.65519554132932,2500.0
10.798625466052894,329.57578713169505,-9.017947145102973,984.1011920185975,43.78297634250612,2500.0
7.280728504951048,12.220552290887582,19.87053587790151,1027.0255905490465,38.39950031705924,1856.6091417067687
15.296322368059487,251.07129620886238,33.35274953960977,997.1454994755624,52.9043177652985,2500.0
3.487346516301046,107.04564265411828,15.207568255782888,1005.9660127759557,39.242526814411896,204.02401157344056
7.303616213380454,332.78263033555095,32.157010791489135,1021.126632993314,73.79070746333629,1874.1735590728294
9.159046082342293,349.58096825953237,-7.648395432128931,999.9473694289227,86.08517476386284,2500.0
11.401749605425898,339.9359360808362,8.845699358337264,983.3951393688029,73.84737047289735,2500.0
19.62939903482534,170.71711799668697,1.707100593292303,1002.4352628207688,85.94803577994796,2500.0
4.991844553958994,310.33535435615283,22.886943424132838,1036.6669149616582,51.75937297659793,598.3828436122808
12.85586096034029,304.03778347262534,34.158369072376104,1018.5040638379135,32.50535765670887,2500.0
14.810364221551062,114.87617036757203,1.5438528099911508,1020.2887489200324,79.03607579180738,2500.0
1.1612603179999432,298.4095706942438,19.43785706633335,1017.9369292182583,48.83796041132431,7.533290789919359
15.18862129753596,13.322748497577344,-1.085606525811695,991.9395283375662,73.7016660183306,2500.0
4.263103092182289,214.65715625353909,15.439861455722447,1005.1000318461369,41.65151535854125,372.7120891620607
1.626289824631988,82.8031814235731,10.876961900975129,1025.056387901799,26.49837078453381,20.69139676536865
23.72213843133333,43.404078879820375,33.74023983341917,986.0823738531896,99.40654363902107,2500.0
24.140800826863984,27.703152586515294,17.383727271340994,996.6711665653827,32.49612063444794,2500.0
20.209933702911528,250.6639593161303,5.7277867439068455,996.5791465079512,99.07367951707849,2500.0
7.6153442293342675,122.35498695650381,-4.8656896800429985,1005.9211356556704,98.18239460531578,2124.5384323958506
2.441802850159597,260.9160377503541,-3.1938927069279446,1038.8221244565311,83.50544831264317,70.03703682505868
17.105825662803923,23.528282687619253,0.13926184780557982,984.0501528010293,72.7538369665598,2500.0
11.003812343490033,113.50452161901973,1.2934997603134093,1011.1220596628357,66.22456402008677,2500.0
3.050955871119471,194.2168652551214,28.2777226028512,990.7618809207327,89.28812363022678,136.616688032086
12.379422752781755,284.6603393420269,15.255025472713623,1038.2405927245845,43.15516172955903,2500.0
0.8597130278804599,114.75090105554517,13.552591011846491,986.7982102836479,57.41449699879016,3.056725910832165
22.73301005196955,225.32089551732327,-4.835400765885214,1004.2160601416955,69.55119754932015,2500.0
6.469499540000423,318.9519893650274,28.706286200724577,1024.2730990900764,52.895238069559284,1302.5908806090379
16.56305710884955,221.71074774562965,22.526643644381764,1022.2732656816468,54.19891632722144,2500.0
7.792776902235274,83.86541091130816,-6.9549237144999285,1005.3637182136359,46.422773400166754,2276.5264663614917
13.00170052944527,8.784281360353688,21.85257937533959,1000.7914500771631,65.13854533476288,2500.0
13.667756983581992,313.2355946043348,14.459219780419073,1003.8567427131723,88.04596224120928,2500.0
4.621361388138176,7.65698790613937,-6.322359441394978,995.8565757895184,36.12227024050503,474.7945976399154
24.239615694113965,314.8926021663118,10.623528868789542,992.319976322408,94.75464310027532,2500.0
19.378320584027865,190.4173682497963,11.811332920852113,1008.9823818535334,75.12701229985836,2500.0
23.487473539104727,338.06437146464265,-2.540145692652591,996.1120253640564,85.86185701440242,2500.0
22.37068376069122,287.5619648785195,32.55641661501271,997.247699893835,64.49525541040093,2500.0
14.947499470277128,359.25627979200146,28.248891716629785,1019.4053638084735,82.36133611392508,2500.0
23.046855875577922,126.25625356261565,20.106005179809873,1038.1122399019935,21.296031787157375,2500.0
2.2123125512979875,276.1877840152057,10.803300245027323,1016.2182320335625,85.47043398236282,52.087729165322706
4.89957156047863,144.6951288993272,8.529449371302881,984.6187680238979,23.211108726829323,565.8095713026264
1.1306822227634516,172.75522330940717,19.29380602179294,984.535016831244,91.193070109029,6.953727478749656
8.133258269081608,225.90196675861324,14.544434123310747,1037.085393250734,99.35701977909146,2500.0
9.71693224223705,314.52376110708195,-7.197710235315148,997.83744741844,43.525396974142225,2500.0
6.783725794347398,354.27004891174624,13.062619194664926,985.5240191649485,36.82548450286349,1501.761025967468
20.718437728798232,276.57842899122653,26.28816277547778,1015.9426752290229,81.22906910864326,2500.0
8.918833167339733,150.39604158024017,10.665794491863114,1017.4189266974159,40.242107273620256,2500.0
7.023362742184519,151.68852081974526,-7.661954010057921,1018.9102892071213,89.24499065377628,1666.599597599737
13.567402078956212,265.52962857200095,25.38251897228149,996.0441216714524,28.227407372598137,2500.0
3.523105624369066,85.95977247658884,-0.9386298038811525,980.9066410528685,30.076415710348662,210.36474856884715
20.054924518850992,39.77068072730208,1.6379375699617444,1037.9009221672684,98.33212440804925,2500.0
1.8637660919942705,127.66397675067955,-2.588214095546685,995.0535827414661,73.90711186160037,31.14369898339652
24.67217341501293,103.40603699546942,4.85967791921739,1020.5615772831528,87.75097795431623,2500.0
19.306119232416435,106.67092336415644,24.053817755988575,1022.3977921927226,45.94635018812144,2500.0
4.96789203835431,84.09879037796757,13.372363677677182,1016.6004450247691,74.11869996164836,589.8103945697768
0.13805292809005998,15.153548269090278,-0.7803426632179349,998.774443652819,67.53934618468777,0.01265706008186343
20.386535711370854,6.434616504028972,29.502353516841836,996.265775225844,68.25200960983577,2500.0
17.67143359619043,355.58006030497137,29.581183472818815,1015.8600969621622,74.60259676301773,2500.0
18.225179201024684,153.99832814491043,29.176029127070308,1031.9657380167014,66.02873385032788,2500.0
19.281758667148644,138.3575929774854,0.7458295121692675,1036.8040237354037,54.324989544213274,2500.0
1.8511162933522591,244.67302176950514,10.305770488144464,986.3543482642255,42.07381555044375,30.513855463307262
8.961643213606814,78.5713996314231,34.32453452633938,989.2897167558632,81.48650647305615,2500.0
2.896726488128243,341.98602622208114,24.740561433949566,1036.6841755269847,38.101794400254896,116.92797978038979
21.577585646889837,283.0842051895987,-8.777466044849808,1024.1921137000875,75.38834449235313,2500.0
15.582453170688948,32.187960832413424,-7.065793393277858,1032.9796294897865,38.66662581194613,2500.0
8.27245062131623,150.3290792825742,10.876911956554974,992.1579580481206,70.02641359635632,2500.0
1.588958757150591,316.4825907223793,30.914909263770205,1015.2551522665641,79.76626137032231,19.298957465966012
7.774558042891555,340.1035280249077,14.241580907872141,1022.0683756650484,37.497111112523136,2260.5967824420018
8.129583050668677,168.2645440499531,12.40156286154306,1020.8067131268184,24.795464068904664,2500.0
18.240154458451602,220.82810011585477,-5.253683501951624,1004.4891014520019,30.477899439533928,2500.0
15.938936783880328,60.13222059314708,19.55510471259323,980.9236935014785,68.47975738168203,2500.0
22.180318564408164,356.82070540931153,26.994642227010146,1014.9755634082558,87.95571249805884,2500.0
11.805373129048732,83.40181249803962,7.118900337840305,995.1860923507766,23.59974569883395,2500.0
2.9898561484575428,339.38343868864524,24.902533291639735,1007.0152547685734,78.7321007233317,128.57213481310063
17.831119680574876,233.87279363725264,33.40144942553652,1037.4548609050291,47.305491676004166,2500.0
19.019626215422434,218.7852461563893,-0.8305093392539913,1003.942119058546,58.2822695935618,2500.0
14.031929939237406,184.5678639659431,13.549833403763358,1030.3880963998656,94.30876398764525,2500.0
19.274179498864026,83.04113221839313,2.9212081138059,991.312436344955,46.557720378867636,2500.0
12.344889909109769,63.55009152198298,25.67844885652277,1020.3476298815017,57.22695471515888,2500.0
13.068320734549852,79.37503526526312,15.991701464652088,1038.6204172663365,21.09459318085449,2500.0
10.68852545896374,67.11777437193163,18.55620878976367,986.1135860523763,26.52789760038707,2500.0
0.6354781686023797,280.65041048403117,25.906137182715234,980.4991965336316,40.68732729078272,1.2345192894810137
2.697285674832611,126.04509330002284,7.818671269810469,1006.0149675579569,22.228179265685952,94.40104720494534
0.7857296421683563,20.823363562822692,31.179053078316947,985.5575289830821,70.51002608386008,2.333540737344675
15.91026028159451,348.8769468506921,13.9862990260763,1024.9030609805739,54.111868544129806,2500.0
7.858899526908167,318.16291858683326,-2.892032972409339,1034.8729198309136,63.85161621824176,2334.9693488344583
12.71426727911757,333.99082195027665,21.31546031759611,1006.0412583625256,33.971774871706366,2500.0
22.689161848152324,358.1668161527167,25.69676076972145,995.5226985293265,43.67456235492929,2500.0
6.232305728721873,62.602289719015424,4.254275468038701,1006.0641991403966,73.10595798821801,1164.5073219075434
10.259573075890744,142.64712680495714,28.573066564943886,1023.4068690710001,97.22421789043199,2500.0
18.888778463576216,272.96585125347286,30.77644646445949,980.5432496948223,24.033341888176736,2500.0
5.719954137290562,250.5674224993652,2.4607019320014025,1015.3672393690819,91.23074566842129,900.2717330548115
1.9244977457198247,55.40252628234782,34.25846627218499,1016.7975010932428,66.15049610489667,34.288476934836766
7.2437863228442,293.69992499662237,-3.667981237805871,1018.2612948137561,65.1135653404499,1828.4911701245132
4.030532181350111,80.79860586119784,-0.9092949218879518,994.5213247988527,60.02228281662083,314.98012690891517
23.242441308564327,80.57434133614431,-1.7098822342888234,1022.8431634026877,25.55152687233467,2500.0
20.203009489110425,193.3107922416289,30.229536950354166,985.4834891799065,27.19014813889285,2500.0
15.835093912760586,213.45837654301315,19.443164854623284,991.956220188008,68.07296045272689,2500.0
21.78651475469294,208.83103482161204,-3.1553072549977204,1032.6482027992688,47.27668571484466,2500.0
20.091801922477863,32.93526146319175,9.814553826575704,1024.323389043594,93.38144532621445,2500.0
4.664251472150896,315.88591054693694,17.68841112814109,980.8247332406808,52.52724298875778,488.1371332050488
22.313974962249443,95.61601533193418,-6.244116175477751,994.902575622188,31.46251669621129,2500.0
